name,n,nnz,aver_nnz,var_nnz,ell_ratio, median,mode_element,SD_nnz,TB_size,maxregcount,mem_setting,format,energy,performance,av_pow,perf_per_watt,,mem_setting,0=Equal,1=L1,2=None,3=Shared
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,48,3,0,0.122736991,4132.644,29.01447955,160417805.7,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,56,3,0,0.122962411,4125.09,28.99838911,160800742.7,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,64,3,0,0.122227723,4108.348,29.05740727,161128093.1,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,72,3,0,0.120483332,4107.222,28.757,162855937.4,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,128,3,0,0.121730844,4094.35,28.95661617,162241733.2,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,255,3,0,0.122584133,4123.866,28.99460749,160869448.4,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,16,0,3,1.477794303,56967.9,24.01262032,14061303.67,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,24,0,3,1.492477243,56895.4,23.8937164,14149284.92,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,32,0,3,1.377352673,53178.95,23.36523613,15480515.52,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,40,0,3,1.374159652,53430.05,23.56125261,15279579.25,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,48,0,3,1.389933859,53325.85,23.76349461,15179143.18,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,56,0,3,1.394249744,53008.9,23.87123437,15200983.33,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,64,0,3,1.361506674,52937.4,23.08987815,15736607.15,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,72,0,3,1.380039947,53326.35,23.43632213,15390900.63,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,128,0,3,1.391458773,52909.7,23.69255695,15344336.69,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,255,0,3,1.350203222,52879.9,22.34232643,16280822.21,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,16,0,3,1.413251504,53700.9,23.84968088,15018661.02,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,24,0,3,1.416369677,53973.7,23.75480681,15002431.69,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,32,0,3,1.304191657,49781.1,24.07527595,16049429.12,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,40,0,3,1.309234543,49764.85,24.14585536,16007741.31,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,48,0,3,1.296746146,49857.75,23.39801167,16488597.73,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,56,0,3,1.308202468,49416.35,22.69329223,17152490.27,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,64,0,3,2.117923541,50599.9,19.36103626,19634375.6,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,72,0,3,1.294786917,50363.4,23.15121043,16497062.04,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,128,0,3,1.306127462,49682.25,24.12230542,16050009.13,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,255,0,3,1.300913865,50233.95,23.70117767,16155786.18,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,16,0,3,1.332352465,50661.2,23.76418108,15977065.88,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,24,0,3,1.335454336,51065.8,23.80969271,15820180.03,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,32,0,3,1.218636978,47449.6,23.18178294,17487026.21,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,40,0,3,1.224537468,46947.3,23.56672269,17385434.12,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,48,0,3,1.221245445,47936.45,22.53631737,17805186.74,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,56,0,3,1.214149431,47065.2,22.95949147,17800540.04,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,64,0,3,1.197527839,47497.7,22.70953676,17832592.93,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,72,0,3,1.208686707,47316.55,23.01443096,17663714.6,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,128,0,3,1.228476751,47716.2,23.21652618,17363299.77,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,255,0,3,1.22461539,46566.55,23.95852894,17240947.9,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,16,0,3,1.432864369,53645.55,24.83501573,14437673.29,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,24,0,3,1.437605684,53602.4,24.97734354,14366959.55,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,32,0,3,1.314175737,50726.2,24.80740629,15285570.85,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,40,0,3,1.330643204,51807,23.60769616,15727268.47,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,48,0,3,1.331402778,50114.3,24.47133536,15684692.71,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,56,0,3,1.346449283,50531.25,24.95017966,15256736.05,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,64,0,3,1.304191599,50200.35,24.5675857,15596463.27,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,72,0,3,1.320062978,50978,24.19375557,15595857.91,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,128,0,3,1.337236857,50609.75,24.6891155,15394146.96,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,255,0,3,1.309452988,51408.9,24.30159101,15396511.57,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,16,1,3,1.427132076,55075.95,24.03342535,14531742.11,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,24,1,3,1.449388312,55022.75,24.03390024,14545505.04,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,32,1,3,1.354213093,51839.8,23.78461285,15600407.67,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,40,1,3,1.347304268,52140.45,23.31880744,15820282.72,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,48,1,3,1.36577213,52019.5,23.15545508,15968931.48,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,56,1,3,1.345273098,51679.05,23.61229559,15763135.86,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,64,1,3,1.310009975,50861.9,23.76227815,15915295.13,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,72,1,3,1.348542806,51769.15,23.49376882,15815088.49,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,128,1,3,1.34310235,52263.1,23.37452243,15745535.62,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,255,1,3,1.347011824,52060.55,23.50406714,15719675.64,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,16,1,3,1.292857033,50834.6,23.2682034,16261967.53,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,24,1,3,1.291405045,50900.35,23.34729498,16185943.22,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,32,1,3,1.215179631,46327.9,23.53970437,17638097.25,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,40,1,3,1.225157938,47407.45,23.0558856,17598147.25,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,48,1,3,1.219807554,47712.95,23.05348547,17487288.97,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,56,1,3,1.232624577,47741.9,22.14987274,18189653.13,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,64,1,3,1.209618167,47481.25,23.26278686,17414518.31,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,72,1,3,1.23285931,47180.65,23.18692387,17582810.51,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,128,1,3,1.22450226,47629.15,23.33217408,17308814.06,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,255,1,3,1.222856579,47721.7,23.0493135,17487247.25,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,16,1,3,1.227245837,47019.5,23.98214295,17058049.01,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,24,1,3,1.225710944,47747.1,23.27209074,17310633.07,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,32,1,3,1.132606005,44086.1,23.07419801,18908934.39,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,40,1,3,1.143257368,44639.8,22.55323689,19105756.12,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,48,1,3,1.148619867,45085.25,22.58293769,18892108.59,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,56,1,3,1.125202091,44471,22.86391566,18917678.77,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,64,1,3,1.12570957,43816.8,22.7002409,19338564.28,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,72,1,3,1.138708738,44316.4,22.48489419,19303676.45,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,128,1,3,1.146202034,44172.1,23.18735459,18780022.2,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,255,1,3,1.139171451,44812.75,22.95143718,18701819.89,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,16,1,3,1.364483727,53616.9,23.74074774,15111210.58,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,24,1,3,1.390887214,51912.1,25.50967619,14525189.53,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,32,1,3,1.281637989,48647.4,24.69179327,16013382.79,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,40,1,3,1.298103815,48954.1,24.52298033,16022601.49,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,48,1,3,1.283002661,50339.35,23.41945266,16315898.96,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,56,1,3,1.279282972,48793.65,24.8904326,15837973.07,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,64,1,3,1.25664352,48879.05,24.70300897,15930255.42,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,72,1,3,1.266709954,49796.4,23.89090478,16168316.7,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,128,1,3,1.281078888,49385.9,24.68747352,15776684.18,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,255,1,3,1.2968395,49008.55,24.73705918,15866291.54,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,16,2,3,1.423995407,55175.65,23.40760399,14893299.81,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,24,2,3,1.391550375,55757.8,21.90851119,15746239.62,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,32,2,3,1.338769677,51244,23.89706545,15707524.87,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,40,2,3,1.358366848,51987,23.97439976,15433088.71,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,48,2,3,1.356465438,51777.05,23.74281972,15646808.01,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,56,2,3,1.349340334,52095.75,22.98963265,16060572.6,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,64,2,3,1.33187579,52227.35,23.22490769,15857815.64,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,72,2,3,1.360107714,51583,24.04430592,15508739.82,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,128,2,3,1.346048622,52014.4,23.47272104,15754634.09,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,255,2,3,1.355772796,51659.2,24.23740478,15362488.1,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,16,2,3,1.307017385,50742.9,23.22049733,16324825.61,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,24,2,3,1.297850362,50422.25,22.91888039,16644844.11,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,32,2,3,1.220061385,47739.45,23.0083463,17511870.42,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,40,2,3,1.243847118,47383.5,23.36965284,17370645.36,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,48,2,3,1.216013155,47589.2,22.68587933,17816866.66,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,56,2,3,1.207618005,47832.05,23.08700813,17418417.72,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,64,2,3,1.20696477,47322.55,23.12050868,17580443.55,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,72,2,3,1.222149117,47443.3,22.29266565,18186890.82,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,128,2,3,1.216834813,47643.75,22.90386478,17627090.88,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,255,2,3,1.204809644,47712.05,22.50830991,17911187.84,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,16,2,3,1.226308259,47475.6,23.54262317,17209570.76,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,24,2,3,1.220492636,47034.9,23.38229975,17489923.22,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,32,2,3,1.143589794,43829.1,23.43478904,18727152.64,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,40,2,3,1.152212927,43955.4,23.56753064,18568167.05,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,48,2,3,1.146974888,43650.25,23.3582645,18865488.02,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,56,2,3,1.139669085,44200.4,22.975694,18940895.74,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,64,2,3,1.1196062,44989.45,21.71436421,19689629.76,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,72,2,3,1.135852416,43310.35,23.71220535,18729738.37,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,128,2,3,1.130157986,44179.95,22.14543362,19660109.99,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,255,2,3,1.127145317,43512.25,23.99126606,18425982.04,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,16,2,3,1.366580727,51880.6,25.35546892,14622401.85,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,24,2,3,1.36101264,52890.35,24.4691683,14862768.13,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,32,2,3,1.285576546,48406.9,25.35611614,15671311.68,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,40,2,3,1.275156606,49969.05,23.81743964,16162151.95,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,48,2,3,1.276792349,48912.95,23.6171531,16651139.15,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,56,2,3,1.2696603,50452.7,23.77405303,16036430.7,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,64,2,3,1.243951076,49838.2,23.94696315,16116938.81,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,72,2,3,1.258295939,50206.05,23.89425876,16034142.35,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,128,2,3,1.262477795,49638.95,24.49415299,15820140.6,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,255,2,3,1.272447463,49054.35,24.53531229,15981820.04,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,16,3,3,1.4794417,56561.9,23.71830808,14337969.63,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,24,3,3,1.481835882,56486.75,23.64645091,14400673.26,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,32,3,3,1.377417029,53575.4,23.15829366,15503272.22,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,40,3,3,1.392331241,53525.45,23.8319598,15079094.63,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,48,3,3,1.392565056,53133.35,23.33979791,15510687.99,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,56,3,3,1.378509664,53526.75,23.02267564,15608770.02,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,64,3,3,1.365227932,53166.9,23.39149936,15466639.13,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,72,3,3,1.366208643,53260.9,23.26029574,15526430.32,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,128,3,3,1.378205631,53453.25,23.50218506,15311332.73,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,128,255,3,3,1.378458634,53329.25,23.74888025,15187515.63,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,16,3,3,1.394184896,53769.6,23.54179259,15195640.72,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,24,3,3,1.395204205,53423.45,23.43298637,15365113.79,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,32,3,3,1.294716073,49894.35,23.13925124,16660755.11,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,40,3,3,1.303587229,50260.45,23.75877913,16108120.09,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,48,3,3,1.30465118,50507.35,22.99617695,16560945.46,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,56,3,3,1.292488954,50387.75,23.23962751,16426355.7,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,64,3,3,1.279294637,49640.1,23.36210407,16586347.11,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,72,3,3,1.280669065,49557,23.58524211,16456974.83,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,128,3,3,1.30494717,49733.8,23.50719543,16452916.37,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,256,255,3,3,1.303414521,49516.35,23.99803289,16187175.8,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,16,3,3,1.332086481,50462.35,23.63920171,16124827.36,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,24,3,3,1.321383279,50323.1,23.65612933,16157876.3,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,32,3,3,1.157625108,48899.65,23.63735658,16641431.98,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,40,3,3,1.233019099,46577.05,23.8332768,17327647.97,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,48,3,3,1.216430297,47589.8,22.38461354,18056429.27,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,56,3,3,1.217536117,46795.7,23.1264372,17773815.67,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,64,3,3,1.204361355,47173.25,22.77928676,17900263.82,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,72,3,3,1.221912904,47597.85,23.11986495,17479247.13,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,128,3,3,1.219967688,47339.95,23.14074809,17558611.19,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,512,255,3,3,1.218157611,46411.65,24.01689686,17256449.71,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,16,3,3,1.434058076,54151.65,25.04048093,14185380.57,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,24,3,3,1.426809398,53908.1,24.90059929,14329516.17,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,32,3,3,1.293637,51228.45,22.36735722,16786859.75,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,40,3,3,1.332834022,50235.65,24.98796703,15323303.42,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,48,3,3,1.321253046,51154.55,23.6439248,15903456.07,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,56,3,3,1.328449225,51058.2,24.15988513,15593190.56,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,64,3,3,1.291840446,51015.15,24.2385297,15555712.63,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,72,3,3,1.313438931,51385,24.21373668,15459561.65,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,128,3,3,1.325539907,50872.1,23.62948135,16001529.5,,,,,,
eu-2005,862664,19235140,22.289568,860.458008,0.011114,16,1,29.333565,1024,255,3,3,1.310605734,51279.15,24.43680696,15350059.94,,,,end of eu-2005,,
hamrle3,1447360,5514242,3.809862,2.396748,0.634977,5,5,1.548143,128,16,0,0,0.015518444,528.8684,29.20273701,357038168.3,,,min energy,min exe_time,min av. Pow,max perf/watt
hamrle3,1447360,5514242,3.809862,2.396748,0.634977,5,5,1.548143,128,24,0,0,0.015594885,530.6068,29.17170864,356246940.4,,val,0.01485885,510.6374,24.64553293,372906648.8
hamrle3,1447360,5514242,3.809862,2.396748,0.634977,5,5,1.548143,128,32,0,0,0.015707626,530.626,29.42376849,353182357.3,,offset,54,46,178,54
hamrle3,1447360,5514242,3.809862,2.396748,0.634977,5,5,1.548143,128,40,0,0,0.01564116,532.4538,29.22211344,354398821.1,,TB_size,256,128,256,256
hamrle3,1447360,5514242,3.809862,2.396748,0.634977,5,5,1.548143,128,48,0,0,0.015616118,528.892,29.40460996,354571154,,maxregcount,40,56,72,40
hamrle3,1447360,5514242,3.809862,2.396748,0.634977,5,5,1.548143,128,56,0,0,0.015711614,531.6762,29.35925686,353259250.7,,mem_sett,1,1,0,1
hamrle3,1447360,5514242,3.809862,2.396748,0.634977,5,5,1.548143,128,64,0,0,0.015564655,527.584,29.326421,356397903.5,,format,0,0,1,0
hamrle3,1447360,5514242,3.809862,2.396748,0.634977,5,5,1.548143,128,72,0,0,0.015612297,529.2462,29.38613061,354556677.4,,,,,,
hamrle3,1447360,5514242,3.809862,2.396748,0.634977,5,5,1.548143,128,128,0,0,0.015471248,526.4856,29.22873862,358335017.8,,,,,,
hamrle3,1447360,5514242,3.809862,2.396748,0.634977,5,5,1.548143,128,255,0,0,0.015291293,527.5742,28.8938552,361740205.3,,,,,,
hamrle3,1447360,5514242,3.809862,2.396748,0.634977,5,5,1.548143,256,16,0,0,0.01571096,533.0812,29.25051465,353638014.4,,,,,,
hamrle3,1447360,5514242,3.809862,2.396748,0.634977,5,5,1.548143,256,24,0,0,0.015654174,531.2602,29.32735037,353920494.9,,,,,,
hamrle3,1447360,5514242,3.809862,2.396748,0.634977,5,5,1.548143,256,32,0,0,0.015707901,532.4466,29.33575207,353030751.5,,,,,,
hamrle3,1447360,5514242,3.809862,2.396748,0.634977,5,5,1.548143,256,40,0,0,0.015681832,531.1148,29.36641537,353546450.1,,,,,,
hamrle3,1447360,5514242,3.809862,2.396748,0.634977,5,5,1.548143,256,48,0,0,0.01568903,531.914,29.35351745,353170361.8,,,,,,
hamrle3,1447360,5514242,3.809862,2.396748,0.634977,5,5,1.548143,256,56,0,0,0.015642813,530.4454,29.3033267,354754740.2,,,,,,
hamrle3,1447360,5514242,3.809862,2.396748,0.634977,5,5,1.548143,256,64,0,0,0.015390834,530.5804,28.92712457,359276948.4,,,,,,
hamrle3,1447360,5514242,3.809862,2.396748,0.634977,5,5,1.548143,256,72,0,0,0.015679626,532.7444,29.31923995,353032120.1,,,,,,
hamrle3,1447360,5514242,3.809862,2.396748,0.634977,5,5,1.548143,256,128,0,0,0.015684177,529.719,29.43289102,353677432.3,,,,,,
hamrle3,1447360,5514242,3.809862,2.396748,0.634977,5,5,1.548143,256,255,0,0,0.015501044,526.838,29.17921459,358703101.3,,,,,,
